SKU,Name,Product Type,Website,Status,3D Model DWG,3D Model Object,BIM Objects,SketchUp,image-src,imagee-src,sku,,,
CCDOT-07,Dotta Ottoman Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/3988/product_gallery_main/618232b60a916831484695.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,618232b60a916831484695.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/618232b60a916831484695.jpg
CPCOR-01,Corda Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/3996/product_gallery_main/635246663ff3a612369661.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,635246663ff3a612369661.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/635246663ff3a612369661.jpg
CPDEXA-01,Dexa Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/3997/product_gallery_main/634e257f0e581554703271.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,634e257f0e581554703271.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/634e257f0e581554703271.jpg
CPCOR-02,Corda Lounge 2 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/3998/product_gallery_main/633aaaf634680366671614.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633aaaf634680366671614.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633aaaf634680366671614.jpg
CPCOR-03,Corda Lounge 3 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/3999/product_gallery_main/63351effbe6de252531289.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63351effbe6de252531289.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63351effbe6de252531289.jpg
CPDEXA-02,Dexa 2 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4000/product_gallery_main/633aa80fc5e1f206071726.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633aa80fc5e1f206071726.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633aa80fc5e1f206071726.jpg
CPDEXA-03,Dexa 3 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4001/product_gallery_main/633a653451a2e922915787.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633a653451a2e922915787.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633a653451a2e922915787.jpg
CPVINO-01,Vino Lounge Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4002/product_gallery_main/63453be4966ea869015159.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63453be4966ea869015159.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63453be4966ea869015159.jpg
CPVINO-02,Vino Lounge 2.5 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4003/product_gallery_main/625e79f708885392076432.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,625e79f708885392076432.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/625e79f708885392076432.png
CPSNIX-01,Snix Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4004/product_gallery_main/6335588bf08de589885529.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,6335588bf08de589885529.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/6335588bf08de589885529.jpg
CPVINO-06,Vino Foot Stool Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4005/product_gallery_main/625e79dc282b6381520389.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,625e79dc282b6381520389.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/625e79dc282b6381520389.png
CPSNIX-02,Snix 2 Seater Cushion,configurable,B2B,Enabled,Snix_2_Seater_Cushion_3D.zip,Snix_2_Seater_Cushion_3DObject.zip,,Snix_2_Seater_Cushion_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/4006/product_gallery_main/5fb724cae28e9443061211.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fb724cae28e9443061211.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fb724cae28e9443061211.jpg
CPSNIX-03,Snix 3 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4007/product_gallery_main/633a5806467ff708160405.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633a5806467ff708160405.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633a5806467ff708160405.jpg
CPTSS-01,Tessin Modular Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4008/product_gallery_main/63353f58ed95c701731542.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63353f58ed95c701731542.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63353f58ed95c701731542.jpg
CPSNIX-05,Snix Modular Middle Seater Cushion,configurable,B2B,Enabled,Snix_Modular_Middle_Seater_Cushion_3D.zip,Snix_Modular_Middle_Seater_Cushion_3DObject.zip,,,,https://b2b.triconville.com/media/cache/attachment/resize/4019/product_gallery_main/5fb73d8e0c56f538106854.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fb73d8e0c56f538106854.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fb73d8e0c56f538106854.png
CPSNIX-04-L,Snix Left Double Modular Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4020/product_gallery_main/633bd474a64b7505159195.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633bd474a64b7505159195.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633bd474a64b7505159195.jpg
CPTSS-02,Tessin Modular Right Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4022/product_gallery_main/63353f1921299805617074.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63353f1921299805617074.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63353f1921299805617074.jpg
CPSNIX-04-R,Snix Right Double Modular Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4023/product_gallery_main/633bd415825f6403533366.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633bd415825f6403533366.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633bd415825f6403533366.jpg
CPTSS-03,Tessin Modular Left Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4024/product_gallery_main/63353e7b30ea5361781203.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63353e7b30ea5361781203.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63353e7b30ea5361781203.jpg
CPTSS-04,Tessin Modular Middle Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4025/product_gallery_main/63353ed01407b185835288.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63353ed01407b185835288.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63353ed01407b185835288.jpg
CPTSS-05,Tessin Modular Corner Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4026/product_gallery_main/63353e2779277161927556.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63353e2779277161927556.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63353e2779277161927556.jpg
CCSNIX-06,Snix Ottoman Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4029/product_gallery_main/5fc48fd925c1c099730066.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fc48fd925c1c099730066.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fc48fd925c1c099730066.jpg
CCTSS-06,Tessin Modular Ottoman Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4030/product_gallery_main/6336a08ba538e240618346.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,6336a08ba538e240618346.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/6336a08ba538e240618346.jpg
CPSVE-01,Suave Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4031/product_gallery_main/633a8fa4b6736491537206.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633a8fa4b6736491537206.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633a8fa4b6736491537206.jpg
CPSVE-02,Suave Left Hand Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4032/product_gallery_main/633ba2bd66a09347760527.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633ba2bd66a09347760527.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633ba2bd66a09347760527.jpg
CPSVE-03,Suave Right Hand Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4033/product_gallery_main/633ba234c378d140794253.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633ba234c378d140794253.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633ba234c378d140794253.jpg
CPSVE-04,Suave Middle Seater Cushion,configurable,B2B,Enabled,,Suave_Middle_Seater_Cushion_3DObject.zip,,Suave_Middle_Seater_Cushion_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/4034/product_gallery_main/633ba2798faa1697495406.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633ba2798faa1697495406.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633ba2798faa1697495406.jpg
CCSVE-05,Suave Ottoman Cushion,configurable,B2B,Enabled,,Suave_Ottoman_Cushion_3DObject.zip,,Suave_Ottoman_Cushion_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/4035/product_gallery_main/6336a17e28077979529450.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,6336a17e28077979529450.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/6336a17e28077979529450.jpg
ASTR-280DT-EX,Astria Single Extension Table,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4037/product_gallery_main/5fc74a2f2225a494653986.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fc74a2f2225a494653986.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fc74a2f2225a494653986.jpg
CPPIA-02,Pianeta Lounge Armchair Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4047/product_gallery_main/5fbb5c744e1e8161804917.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbb5c744e1e8161804917.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbb5c744e1e8161804917.jpg
CPPIA-03,Pianeta Lounge 2 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4052/product_gallery_main/5fbb71ca08ac5107293323.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbb71ca08ac5107293323.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbb71ca08ac5107293323.jpg
CPPIA-04,Pianeta Lounger Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4053/product_gallery_main/5fbc688b95738004489794.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbc688b95738004489794.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbc688b95738004489794.jpg
CPST-BARTS-01,St. Barts Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4063/product_gallery_main/5fbcaf5365c44861967753.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbcaf5365c44861967753.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbcaf5365c44861967753.jpg
CPST-BARTS-02,St. Barts 2 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4068/product_gallery_main/5fbcbbb65ee1e802593140.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbcbbb65ee1e802593140.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbcbbb65ee1e802593140.jpeg
AURA-320DT-EX,Aura Double Extension Table,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4069/product_gallery_main/5fc87339f40a6062482640.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fc87339f40a6062482640.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fc87339f40a6062482640.jpg
CPST-BARTS-03,St. Barts 3 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4089/product_gallery_main/5fbdba7f1722f004695853.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbdba7f1722f004695853.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbdba7f1722f004695853.jpg
CCST-BARTS-06,St. Barts Ottoman Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4094/product_gallery_main/5fbdd8f94247e507518528.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbdd8f94247e507518528.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbdd8f94247e507518528.jpg
LSE-01-TR-QDF,Lisse Middle seat With Right Teak Tray (Quick Dry Foam),configurable,B2B,Enabled,,Lisse_Middle_seat_With_Right_Teak_Tray_(Quick_Dry_Foam)_3DObject.zip,,,,https://b2b.triconville.com/media/cache/attachment/resize/4095/product_gallery_main/5fbdf756826a3845227218.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbdf756826a3845227218.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbdf756826a3845227218.jpg
LSE-01-TR-SPF,Lisse Middle seat With Right Teak Tray (Standard PU Foam),configurable,B2B Dezign,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4102/product_gallery_main/5fbdf7df5fb56675884013.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbdf7df5fb56675884013.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbdf7df5fb56675884013.jpeg
CPBRZ-01,Breeze Single Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4219/product_gallery_main/5fbf14618aefb681146230.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbf14618aefb681146230.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbf14618aefb681146230.jpg
CPBRZ-02,Breeze 2 Seater Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4222/product_gallery_main/5fbf1fa66f756090312720.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbf1fa66f756090312720.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbf1fa66f756090312720.jpg
CCBRZ-DC,Breeze Dining Chair Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4227/product_gallery_main/5fbf4873a6a95782405859.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,5fbf4873a6a95782405859.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/5fbf4873a6a95782405859.jpg
CCCARIO-DC,Cario Dining Chair Cushion,configurable,B2B,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/4281/product_gallery_main/633bfdf018ee4872220418.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633bfdf018ee4872220418.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633bfdf018ee4872220418.jpg
